Indent_ID,Truck_Number,Date_of_Receiving,Entering_Time,Exiting_Time,Customer_ID,Cluster_ID,Entering_Storage_Time,Exiting_Storage_Time,Truck_Capacity
INDENT13916,Cluster16_Truck302,2023-04-23,2023-04-23 06:00:00,2023-04-23 08:00:00,Customer1916,Cluster16,2023-04-23 18:00:00,2023-04-23 19:00:00,460.0
INDENT15616,Cluster16_Truck302,2022-10-02,2022-10-02 07:00:00,2022-10-02 12:00:00,Customer1616,Cluster16,2022-10-02 16:00:00,2022-10-03 00:00:00,460.0
INDENT16216,Cluster16_Truck302,2023-08-16,2023-08-16 07:00:00,2023-08-16 09:00:00,Customer216,Cluster16,2023-08-16 16:00:00,2023-08-16 20:00:00,460.0
INDENT16916,Cluster16_Truck302,2023-02-25,2023-02-25 08:00:00,2023-02-25 15:00:00,Customer916,Cluster16,2023-02-25 17:00:00,2023-02-25 21:00:00,460.0
INDENT17,Cluster17_Truck331,2022-02-20,2022-02-20 10:00:00,2022-02-20 15:00:00,Customer17,Cluster17,2022-02-20 19:00:00,2022-02-20 22:00:00,390.0
INDENT4117,Cluster17_Truck331,2022-10-23,2022-10-23 09:00:00,2022-10-23 14:00:00,Customer117,Cluster17,2022-10-23 17:00:00,2022-10-23 22:00:00,390.0
INDENT6517,Cluster17_Truck331,2023-06-09,2023-06-09 06:00:00,2023-06-09 10:00:00,Customer517,Cluster17,2023-06-09 20:00:00,2023-06-09 22:00:00,390.0
INDENT7217,Cluster17_Truck331,2022-05-25,2022-05-25 07:00:00,2022-05-25 10:00:00,Customer1217,Cluster17,2022-05-25 16:00:00,2022-05-25 19:00:00,390.0
INDENT7517,Cluster17_Truck331,2022-11-05,2022-11-05 06:00:00,2022-11-05 09:00:00,Customer1517,Cluster17,2022-11-05 19:00:00,2022-11-05 20:00:00,390.0
INDENT7717,Cluster17_Truck331,2023-05-27,2023-05-27 10:00:00,2023-05-27 14:00:00,Customer1717,Cluster17,2023-05-27 17:00:00,2023-05-28 00:00:00,390.0
INDENT11717,Cluster17_Truck331,2023-08-17,2023-08-17 08:00:00,2023-08-17 14:00:00,Customer1717,Cluster17,2023-08-17 18:00:00,2023-08-17 20:00:00,390.0
INDENT12217,Cluster17_Truck331,2022-03-29,2022-03-29 08:00:00,2022-03-29 15:00:00,Customer217,Cluster17,2022-03-29 18:00:00,2022-03-29 23:00:00,390.0
INDENT13617,Cluster17_Truck331,2023-10-09,2023-10-09 10:00:00,2023-10-09 17:00:00,Customer1617,Cluster17,2023-10-09 19:00:00,2023-10-09 22:00:00,390.0
INDENT14417,Cluster17_Truck331,2022-04-03,2022-04-03 08:00:00,2022-04-03 12:00:00,Customer417,Cluster17,2022-04-03 20:00:00,2022-04-04 03:00:00,390.0
INDENT18,Cluster18_Truck341,2023-08-25,2023-08-25 07:00:00,2023-08-25 08:00:00,Customer18,Cluster18,2023-08-25 18:00:00,2023-08-26 02:00:00,370.0
INDENT2318,Cluster18_Truck341,2023-10-14,2023-10-14 09:00:00,2023-10-14 15:00:00,Customer318,Cluster18,2023-10-14 18:00:00,2023-10-14 21:00:00,370.0
INDENT4118,Cluster18_Truck341,2022-03-28,2022-03-28 08:00:00,2022-03-28 10:00:00,Customer118,Cluster18,2022-03-28 16:00:00,2022-03-28 20:00:00,370.0
INDENT6418,Cluster18_Truck341,2022-05-03,2022-05-03 10:00:00,2022-05-03 15:00:00,Customer418,Cluster18,2022-05-03 20:00:00,2022-05-04 00:00:00,370.0
INDENT6518,Cluster18_Truck341,2022-04-06,2022-04-06 08:00:00,2022-04-06 14:00:00,Customer518,Cluster18,2022-04-06 16:00:00,2022-04-06 20:00:00,370.0
INDENT6918,Cluster18_Truck341,2022-06-26,2022-06-26 08:00:00,2022-06-26 09:00:00,Customer918,Cluster18,2022-06-26 19:00:00,2022-06-27 02:00:00,370.0
INDENT7118,Cluster18_Truck341,2022-09-01,2022-09-01 07:00:00,2022-09-01 15:00:00,Customer1118,Cluster18,2022-09-01 19:00:00,2022-09-01 22:00:00,370.0
INDENT16318,Cluster18_Truck341,2022-03-17,2022-03-17 07:00:00,2022-03-17 14:00:00,Customer318,Cluster18,2022-03-17 16:00:00,2022-03-17 19:00:00,370.0
INDENT19,Cluster19_Truck369,2023-05-14,2023-05-14 07:00:00,2023-05-14 10:00:00,Customer19,Cluster19,2023-05-14 19:00:00,2023-05-14 22:00:00,360.0
INDENT619,Cluster19_Truck369,2022-02-22,2022-02-22 06:00:00,2022-02-22 11:00:00,Customer619,Cluster19,2022-02-22 19:00:00,2022-02-22 20:00:00,360.0
INDENT1219,Cluster19_Truck369,2023-07-01,2023-07-01 10:00:00,2023-07-01 13:00:00,Customer1219,Cluster19,2023-07-01 19:00:00,2023-07-02 02:00:00,360.0
INDENT2919,Cluster19_Truck369,2022-09-10,2022-09-10 09:00:00,2022-09-10 10:00:00,Customer919,Cluster19,2022-09-10 19:00:00,2022-09-11 03:00:00,360.0
INDENT4319,Cluster19_Truck369,2022-12-03,2022-12-03 09:00:00,2022-12-03 16:00:00,Customer319,Cluster19,2022-12-03 19:00:00,2022-12-04 02:00:00,360.0
INDENT5419,Cluster19_Truck369,2023-10-18,2023-10-18 07:00:00,2023-10-18 10:00:00,Customer1419,Cluster19,2023-10-18 16:00:00,2023-10-18 17:00:00,360.0
INDENT10719,Cluster19_Truck369,2023-02-19,2023-02-19 09:00:00,2023-02-19 11:00:00,Customer719,Cluster19,2023-02-19 18:00:00,2023-02-19 21:00:00,360.0
INDENT12619,Cluster19_Truck369,2022-02-10,2022-02-10 09:00:00,2022-02-10 12:00:00,Customer619,Cluster19,2022-02-10 18:00:00,2022-02-11 02:00:00,360.0
INDENT16419,Cluster19_Truck369,2022-04-27,2022-04-27 06:00:00,2022-04-27 07:00:00,Customer419,Cluster19,2022-04-27 20:00:00,2022-04-28 00:00:00,360.0
INDENT20,Cluster20_Truck391,2022-05-23,2022-05-23 06:00:00,2022-05-23 13:00:00,Customer20,Cluster20,2022-05-23 16:00:00,2022-05-23 21:00:00,300.0
INDENT2420,Cluster20_Truck391,2023-01-08,2023-01-08 07:00:00,2023-01-08 09:00:00,Customer420,Cluster20,2023-01-08 19:00:00,2023-01-09 03:00:00,300.0
INDENT3320,Cluster20_Truck391,2022-10-28,2022-10-28 09:00:00,2022-10-28 10:00:00,Customer1320,Cluster20,2022-10-28 18:00:00,2022-10-28 19:00:00,300.0
INDENT3820,Cluster20_Truck391,2022-03-27,2022-03-27 09:00:00,2022-03-27 12:00:00,Customer1820,Cluster20,2022-03-27 17:00:00,2022-03-27 19:00:00,300.0
INDENT15620,Cluster20_Truck391,2022-11-16,2022-11-16 09:00:00,2022-11-16 17:00:00,Customer1620,Cluster20,2022-11-16 16:00:00,2022-11-16 17:00:00,300.0
INDENT16520,Cluster20_Truck391,2023-04-03,2023-04-03 06:00:00,2023-04-03 13:00:00,Customer520,Cluster20,2023-04-03 17:00:00,2023-04-03 23:00:00,300.0
INDENT17020,Cluster20_Truck391,2023-11-14,2023-11-14 08:00:00,2023-11-14 14:00:00,Customer1020,Cluster20,2023-11-14 19:00:00,2023-11-15 01:00:00,300.0
INDENT21,Cluster21_Truck414,2023-04-28,2023-04-28 09:00:00,2023-04-28 17:00:00,Customer21,Cluster21,2023-04-28 18:00:00,2023-04-29 01:00:00,380.0
INDENT921,Cluster21_Truck414,2023-09-06,2023-09-06 10:00:00,2023-09-06 13:00:00,Customer921,Cluster21,2023-09-06 20:00:00,2023-09-07 00:00:00,380.0
INDENT1621,Cluster21_Truck414,2022-09-30,2022-09-30 07:00:00,2022-09-30 11:00:00,Customer1621,Cluster21,2022-09-30 17:00:00,2022-09-30 22:00:00,380.0
INDENT2921,Cluster21_Truck414,2022-08-12,2022-08-12 06:00:00,2022-08-12 10:00:00,Customer921,Cluster21,2022-08-12 16:00:00,2022-08-12 20:00:00,380.0
INDENT4621,Cluster21_Truck414,2023-09-29,2023-09-29 08:00:00,2023-09-29 10:00:00,Customer621,Cluster21,2023-09-29 19:00:00,2023-09-29 21:00:00,380.0
INDENT5821,Cluster21_Truck414,2023-11-21,2023-11-21 09:00:00,2023-11-21 13:00:00,Customer1821,Cluster21,2023-11-21 16:00:00,2023-11-21 22:00:00,380.0
INDENT9821,Cluster21_Truck414,2022-10-03,2022-10-03 06:00:00,2022-10-03 12:00:00,Customer1821,Cluster21,2022-10-03 19:00:00,2022-10-03 23:00:00,380.0
INDENT10921,Cluster21_Truck414,2023-04-04,2023-04-04 08:00:00,2023-04-04 14:00:00,Customer921,Cluster21,2023-04-04 20:00:00,2023-04-05 04:00:00,380.0
INDENT12421,Cluster21_Truck414,2023-06-23,2023-06-23 10:00:00,2023-06-23 16:00:00,Customer421,Cluster21,2023-06-23 20:00:00,2023-06-24 03:00:00,380.0
INDENT17921,Cluster21_Truck414,2023-09-19,2023-09-19 06:00:00,2023-09-19 08:00:00,Customer1921,Cluster21,2023-09-19 19:00:00,2023-09-20 01:00:00,380.0
INDENT22,Cluster22_Truck427,2022-01-23,2022-01-23 10:00:00,2022-01-23 15:00:00,Customer22,Cluster22,2022-01-23 17:00:00,2022-01-23 18:00:00,240.0
INDENT2022,Cluster22_Truck427,2023-11-23,2023-11-23 10:00:00,2023-11-23 15:00:00,Customer22,Cluster22,2023-11-23 19:00:00,2023-11-23 20:00:00,240.0
INDENT2522,Cluster22_Truck427,2022-03-20,2022-03-20 07:00:00,2022-03-20 09:00:00,Customer522,Cluster22,2022-03-20 17:00:00,2022-03-21 01:00:00,240.0
INDENT7322,Cluster22_Truck427,2022-06-22,2022-06-22 06:00:00,2022-06-22 10:00:00,Customer1322,Cluster22,2022-06-22 19:00:00,2022-06-22 23:00:00,240.0
INDENT8722,Cluster22_Truck427,2022-03-24,2022-03-24 10:00:00,2022-03-24 11:00:00,Customer722,Cluster22,2022-03-24 16:00:00,2022-03-24 20:00:00,240.0
INDENT16822,Cluster22_Truck427,2022-03-18,2022-03-18 07:00:00,2022-03-18 12:00:00,Customer822,Cluster22,2022-03-18 20:00:00,2022-03-19 04:00:00,240.0
INDENT17422,Cluster22_Truck427,2023-06-13,2023-06-13 06:00:00,2023-06-13 11:00:00,Customer1422,Cluster22,2023-06-13 16:00:00,2023-06-13 19:00:00,240.0
INDENT23,Cluster23_Truck445,2022-10-04,2022-10-04 10:00:00,2022-10-04 13:00:00,Customer23,Cluster23,2022-10-04 17:00:00,2022-10-04 20:00:00,610.0
INDENT623,Cluster23_Truck445,2022-01-01,2022-01-01 08:00:00,2022-01-01 13:00:00,Customer623,Cluster23,2022-01-01 20:00:00,2022-01-01 23:00:00,610.0
INDENT1323,Cluster23_Truck445,2023-05-06,2023-05-06 09:00:00,2023-05-06 15:00:00,Customer1323,Cluster23,2023-05-06 19:00:00,2023-05-06 22:00:00,610.0
INDENT1623,Cluster23_Truck445,2023-10-29,2023-10-29 08:00:00,2023-10-29 15:00:00,Customer1623,Cluster23,2023-10-29 18:00:00,2023-10-30 02:00:00,610.0
INDENT3523,Cluster23_Truck445,2023-11-17,2023-11-17 07:00:00,2023-11-17 12:00:00,Customer1523,Cluster23,2023-11-17 16:00:00,2023-11-17 21:00:00,610.0
INDENT4123,Cluster23_Truck445,2023-06-16,2023-06-16 10:00:00,2023-06-16 13:00:00,Customer123,Cluster23,2023-06-16 16:00:00,2023-06-16 23:00:00,610.0
INDENT4823,Cluster23_Truck445,2022-11-14,2022-11-14 09:00:00,2022-11-14 17:00:00,Customer823,Cluster23,2022-11-14 17:00:00,2022-11-14 23:00:00,610.0
INDENT5123,Cluster23_Truck445,2022-07-06,2022-07-06 08:00:00,2022-07-06 12:00:00,Customer1123,Cluster23,2022-07-06 18:00:00,2022-07-06 19:00:00,610.0
INDENT8123,Cluster23_Truck445,2022-02-08,2022-02-08 09:00:00,2022-02-08 15:00:00,Customer123,Cluster23,2022-02-08 17:00:00,2022-02-09 00:00:00,610.0
INDENT9823,Cluster23_Truck445,2022-11-16,2022-11-16 06:00:00,2022-11-16 13:00:00,Customer1823,Cluster23,2022-11-16 16:00:00,2022-11-16 23:00:00,610.0
INDENT10023,Cluster23_Truck445,2023-10-13,2023-10-13 09:00:00,2023-10-13 16:00:00,Customer23,Cluster23,2023-10-13 20:00:00,2023-10-14 03:00:00,610.0
INDENT10423,Cluster23_Truck445,2023-01-12,2023-01-12 07:00:00,2023-01-12 14:00:00,Customer423,Cluster23,2023-01-12 20:00:00,2023-01-13 01:00:00,610.0
INDENT11323,Cluster23_Truck445,2022-09-14,2022-09-14 06:00:00,2022-09-14 12:00:00,Customer1323,Cluster23,2022-09-14 20:00:00,2022-09-14 23:00:00,610.0
INDENT13023,Cluster23_Truck445,2023-03-13,2023-03-13 08:00:00,2023-03-13 11:00:00,Customer1023,Cluster23,2023-03-13 18:00:00,2023-03-13 20:00:00,610.0
INDENT13923,Cluster23_Truck445,2023-02-23,2023-02-23 10:00:00,2023-02-23 12:00:00,Customer1923,Cluster23,2023-02-23 17:00:00,2023-02-24 01:00:00,610.0
INDENT14223,Cluster23_Truck445,2023-05-04,2023-05-04 08:00:00,2023-05-04 09:00:00,Customer223,Cluster23,2023-05-04 16:00:00,2023-05-04 22:00:00,610.0
INDENT14723,Cluster23_Truck445,2023-03-29,2023-03-29 07:00:00,2023-03-29 14:00:00,Customer723,Cluster23,2023-03-29 18:00:00,2023-03-30 01:00:00,610.0
INDENT16523,Cluster23_Truck445,2023-01-31,2023-01-31 07:00:00,2023-01-31 12:00:00,Customer523,Cluster23,2023-01-31 20:00:00,2023-02-01 03:00:00,610.0
INDENT24,Cluster24_Truck476,2022-03-15,2022-03-15 07:00:00,2022-03-15 15:00:00,Customer24,Cluster24,2022-03-15 17:00:00,2022-03-15 18:00:00,210.0
INDENT1324,Cluster24_Truck476,2022-10-23,2022-10-23 08:00:00,2022-10-23 15:00:00,Customer1324,Cluster24,2022-10-23 19:00:00,2022-10-23 22:00:00,210.0
INDENT2924,Cluster24_Truck476,2022-05-03,2022-05-03 10:00:00,2022-05-03 13:00:00,Customer924,Cluster24,2022-05-03 17:00:00,2022-05-03 23:00:00,210.0
INDENT3424,Cluster24_Truck476,2023-05-08,2023-05-08 10:00:00,2023-05-08 17:00:00,Customer1424,Cluster24,2023-05-08 18:00:00,2023-05-08 19:00:00,210.0
INDENT13224,Cluster24_Truck476,2022-08-25,2022-08-25 08:00:00,2022-08-25 12:00:00,Customer1224,Cluster24,2022-08-25 20:00:00,2022-08-25 23:00:00,210.0
INDENT17624,Cluster24_Truck476,2023-06-03,2023-06-03 09:00:00,2023-06-03 13:00:00,Customer1624,Cluster24,2023-06-03 20:00:00,2023-06-03 21:00:00,210.0
INDENT25,Cluster25_Truck496,2023-11-20,2023-11-20 08:00:00,2023-11-20 15:00:00,Customer25,Cluster25,2023-11-20 20:00:00,2023-11-20 21:00:00,280.0
INDENT3125,Cluster25_Truck496,2023-01-08,2023-01-08 07:00:00,2023-01-08 13:00:00,Customer1125,Cluster25,2023-01-08 20:00:00,2023-01-09 00:00:00,280.0
INDENT8025,Cluster25_Truck496,2022-05-24,2022-05-24 10:00:00,2022-05-24 17:00:00,Customer25,Cluster25,2022-05-24 19:00:00,2022-05-25 02:00:00,280.0
INDENT12225,Cluster25_Truck496,2023-12-01,2023-12-01 09:00:00,2023-12-01 14:00:00,Customer225,Cluster25,2023-12-01 17:00:00,2023-12-01 19:00:00,280.0
INDENT12525,Cluster25_Truck496,2023-09-11,2023-09-11 10:00:00,2023-09-11 15:00:00,Customer525,Cluster25,2023-09-11 19:00:00,2023-09-12 00:00:00,280.0
INDENT14025,Cluster25_Truck496,2022-02-16,2022-02-16 06:00:00,2022-02-16 11:00:00,Customer25,Cluster25,2022-02-16 16:00:00,2022-02-16 19:00:00,280.0
INDENT15325,Cluster25_Truck496,2023-08-13,2023-08-13 06:00:00,2023-08-13 12:00:00,Customer1325,Cluster25,2023-08-13 18:00:00,2023-08-13 22:00:00,280.0
INDENT26,Cluster26_Truck501,2023-12-13,2023-12-13 07:00:00,2023-12-13 13:00:00,Customer26,Cluster26,2023-12-13 20:00:00,2023-12-14 03:00:00,350.0
INDENT1926,Cluster26_Truck501,2023-03-30,2023-03-30 09:00:00,2023-03-30 10:00:00,Customer1926,Cluster26,2023-03-30 20:00:00,2023-03-30 22:00:00,350.0
INDENT3726,Cluster26_Truck501,2022-02-10,2022-02-10 09:00:00,2022-02-10 12:00:00,Customer1726,Cluster26,2022-02-10 20:00:00,2022-02-10 22:00:00,350.0
INDENT5526,Cluster26_Truck501,2022-04-16,2022-04-16 06:00:00,2022-04-16 07:00:00,Customer1526,Cluster26,2022-04-16 16:00:00,2022-04-16 21:00:00,350.0
INDENT7226,Cluster26_Truck501,2023-05-25,2023-05-25 06:00:00,2023-05-25 10:00:00,Customer1226,Cluster26,2023-05-25 19:00:00,2023-05-26 02:00:00,350.0
INDENT7626,Cluster26_Truck501,2022-03-12,2022-03-12 09:00:00,2022-03-12 16:00:00,Customer1626,Cluster26,2022-03-12 18:00:00,2022-03-13 01:00:00,350.0
INDENT7726,Cluster26_Truck501,2023-12-09,2023-12-09 08:00:00,2023-12-09 13:00:00,Customer1726,Cluster26,2023-12-09 17:00:00,2023-12-09 18:00:00,350.0
INDENT12326,Cluster26_Truck501,2022-11-30,2022-11-30 10:00:00,2022-11-30 17:00:00,Customer326,Cluster26,2022-11-30 19:00:00,2022-11-30 21:00:00,350.0
INDENT14226,Cluster26_Truck501,2022-11-30,2022-11-30 10:00:00,2022-11-30 15:00:00,Customer226,Cluster26,2022-11-30 18:00:00,2022-12-01 00:00:00,350.0
INDENT15426,Cluster26_Truck501,2022-12-26,2022-12-26 09:00:00,2022-12-26 15:00:00,Customer1426,Cluster26,2022-12-26 19:00:00,2022-12-26 23:00:00,350.0
INDENT15926,Cluster26_Truck501,2023-10-31,2023-10-31 10:00:00,2023-10-31 16:00:00,Customer1926,Cluster26,2023-10-31 19:00:00,2023-10-31 21:00:00,350.0
INDENT27,Cluster27_Truck535,2022-12-29,2022-12-29 07:00:00,2022-12-29 10:00:00,Customer27,Cluster27,2022-12-29 17:00:00,2022-12-30 00:00:00,350.0
INDENT927,Cluster27_Truck535,2022-09-13,2022-09-13 08:00:00,2022-09-13 09:00:00,Customer927,Cluster27,2022-09-13 20:00:00,2022-09-13 23:00:00,350.0
INDENT2827,Cluster27_Truck535,2022-10-04,2022-10-04 09:00:00,2022-10-04 17:00:00,Customer827,Cluster27,2022-10-04 18:00:00,2022-10-04 19:00:00,350.0
INDENT6127,Cluster27_Truck535,2023-09-12,2023-09-12 06:00:00,2023-09-12 10:00:00,Customer127,Cluster27,2023-09-12 16:00:00,2023-09-12 22:00:00,350.0
INDENT6327,Cluster27_Truck535,2023-03-21,2023-03-21 08:00:00,2023-03-21 09:00:00,Customer327,Cluster27,2023-03-21 19:00:00,2023-03-22 03:00:00,350.0
INDENT11227,Cluster27_Truck535,2022-04-30,2022-04-30 07:00:00,2022-04-30 13:00:00,Customer1227,Cluster27,2022-04-30 18:00:00,2022-04-30 21:00:00,350.0
INDENT11327,Cluster27_Truck535,2023-08-01,2023-08-01 09:00:00,2023-08-01 17:00:00,Customer1327,Cluster27,2023-08-01 20:00:00,2023-08-02 02:00:00,350.0
INDENT15827,Cluster27_Truck535,2023-05-23,2023-05-23 06:00:00,2023-05-23 11:00:00,Customer1827,Cluster27,2023-05-23 16:00:00,2023-05-23 23:00:00,350.0
INDENT17927,Cluster27_Truck535,2023-06-02,2023-06-02 08:00:00,2023-06-02 12:00:00,Customer1927,Cluster27,2023-06-02 16:00:00,2023-06-02 19:00:00,350.0
INDENT28,Cluster28_Truck550,2023-07-03,2023-07-03 06:00:00,2023-07-03 07:00:00,Customer28,Cluster28,2023-07-03 16:00:00,2023-07-03 18:00:00,250.0
INDENT2428,Cluster28_Truck550,2022-02-09,2022-02-09 06:00:00,2022-02-09 07:00:00,Customer428,Cluster28,2022-02-09 19:00:00,2022-02-09 21:00:00,250.0
INDENT8628,Cluster28_Truck550,2022-12-18,2022-12-18 08:00:00,2022-12-18 15:00:00,Customer628,Cluster28,2022-12-18 20:00:00,2022-12-19 04:00:00,250.0
INDENT9328,Cluster28_Truck550,2022-09-19,2022-09-19 07:00:00,2022-09-19 12:00:00,Customer1328,Cluster28,2022-09-19 17:00:00,2022-09-19 18:00:00,250.0
INDENT10828,Cluster28_Truck550,2023-11-17,2023-11-17 07:00:00,2023-11-17 13:00:00,Customer828,Cluster28,2023-11-17 16:00:00,2023-11-17 18:00:00,250.0
INDENT13328,Cluster28_Truck550,2023-05-14,2023-05-14 07:00:00,2023-05-14 12:00:00,Customer1328,Cluster28,2023-05-14 17:00:00,2023-05-15 00:00:00,250.0
INDENT15128,Cluster28_Truck550,2023-04-17,2023-04-17 06:00:00,2023-04-17 08:00:00,Customer1128,Cluster28,2023-04-17 17:00:00,2023-04-17 21:00:00,250.0
INDENT29,Cluster29_Truck567,2023-09-21,2023-09-21 06:00:00,2023-09-21 14:00:00,Customer29,Cluster29,2023-09-21 16:00:00,2023-09-21 18:00:00,360.0
INDENT429,Cluster29_Truck567,2022-06-27,2022-06-27 08:00:00,2022-06-27 16:00:00,Customer429,Cluster29,2022-06-27 20:00:00,2022-06-27 23:00:00,360.0
INDENT3429,Cluster29_Truck567,2022-09-13,2022-09-13 07:00:00,2022-09-13 09:00:00,Customer1429,Cluster29,2022-09-13 17:00:00,2022-09-13 20:00:00,360.0
INDENT4129,Cluster29_Truck567,2022-01-29,2022-01-29 08:00:00,2022-01-29 16:00:00,Customer129,Cluster29,2022-01-29 16:00:00,2022-01-29 20:00:00,360.0
INDENT6229,Cluster29_Truck567,2023-12-10,2023-12-10 08:00:00,2023-12-10 09:00:00,Customer229,Cluster29,2023-12-10 18:00:00,2023-12-10 20:00:00,360.0
INDENT10129,Cluster29_Truck567,2023-07-30,2023-07-30 10:00:00,2023-07-30 12:00:00,Customer129,Cluster29,2023-07-30 17:00:00,2023-07-30 18:00:00,360.0
INDENT10229,Cluster29_Truck567,2022-12-26,2022-12-26 09:00:00,2022-12-26 17:00:00,Customer229,Cluster29,2022-12-26 18:00:00,2022-12-26 23:00:00,360.0
INDENT14429,Cluster29_Truck567,2023-03-02,2023-03-02 08:00:00,2023-03-02 15:00:00,Customer429,Cluster29,2023-03-02 18:00:00,2023-03-02 23:00:00,360.0
INDENT14929,Cluster29_Truck567,2023-09-22,2023-09-22 08:00:00,2023-09-22 15:00:00,Customer929,Cluster29,2023-09-22 16:00:00,2023-09-22 21:00:00,360.0
INDENT30,Cluster30_Truck586,2022-10-22,2022-10-22 10:00:00,2022-10-22 16:00:00,Customer30,Cluster30,2022-10-22 16:00:00,2022-10-22 17:00:00,270.0
INDENT1830,Cluster30_Truck586,2022-01-27,2022-01-27 10:00:00,2022-01-27 13:00:00,Customer1830,Cluster30,2022-01-27 17:00:00,2022-01-27 22:00:00,270.0
INDENT6730,Cluster30_Truck586,2023-12-21,2023-12-21 10:00:00,2023-12-21 12:00:00,Customer730,Cluster30,2023-12-21 17:00:00,2023-12-22 00:00:00,270.0
INDENT11530,Cluster30_Truck586,2022-05-13,2022-05-13 07:00:00,2022-05-13 10:00:00,Customer1530,Cluster30,2022-05-13 16:00:00,2022-05-13 22:00:00,270.0
INDENT13330,Cluster30_Truck586,2023-10-07,2023-10-07 07:00:00,2023-10-07 12:00:00,Customer1330,Cluster30,2023-10-07 20:00:00,2023-10-08 02:00:00,270.0
INDENT16730,Cluster30_Truck586,2022-09-05,2022-09-05 10:00:00,2022-09-05 12:00:00,Customer730,Cluster30,2022-09-05 18:00:00,2022-09-05 22:00:00,270.0
INDENT17830,Cluster30_Truck586,2022-11-25,2022-11-25 10:00:00,2022-11-25 11:00:00,Customer1830,Cluster30,2022-11-25 17:00:00,2022-11-25 21:00:00,270.0
INDENT17930,Cluster30_Truck586,2022-01-16,2022-01-16 07:00:00,2022-01-16 12:00:00,Customer1930,Cluster30,2022-01-16 16:00:00,2022-01-16 17:00:00,270.0
INDENT31,Cluster31_Truck616,2022-10-13,2022-10-13 08:00:00,2022-10-13 15:00:00,Customer31,Cluster31,2022-10-13 19:00:00,2022-10-13 23:00:00,510.0
INDENT2331,Cluster31_Truck616,2022-05-06,2022-05-06 07:00:00,2022-05-06 09:00:00,Customer331,Cluster31,2022-05-06 18:00:00,2022-05-06 21:00:00,510.0
INDENT2931,Cluster31_Truck616,2023-08-08,2023-08-08 08:00:00,2023-08-08 12:00:00,Customer931,Cluster31,2023-08-08 20:00:00,2023-08-09 00:00:00,510.0
INDENT4931,Cluster31_Truck616,2023-11-18,2023-11-18 08:00:00,2023-11-18 10:00:00,Customer931,Cluster31,2023-11-18 18:00:00,2023-11-18 20:00:00,510.0
INDENT5431,Cluster31_Truck616,2023-03-10,2023-03-10 09:00:00,2023-03-10 12:00:00,Customer1431,Cluster31,2023-03-10 20:00:00,2023-03-10 21:00:00,510.0
INDENT7431,Cluster31_Truck616,2023-07-21,2023-07-21 06:00:00,2023-07-21 10:00:00,Customer1431,Cluster31,2023-07-21 16:00:00,2023-07-21 21:00:00,510.0
INDENT8031,Cluster31_Truck616,2022-02-04,2022-02-04 09:00:00,2022-02-04 16:00:00,Customer31,Cluster31,2022-02-04 17:00:00,2022-02-05 00:00:00,510.0
INDENT8231,Cluster31_Truck616,2022-06-22,2022-06-22 08:00:00,2022-06-22 12:00:00,Customer231,Cluster31,2022-06-22 19:00:00,2022-06-22 21:00:00,510.0
INDENT13031,Cluster31_Truck616,2022-09-26,2022-09-26 10:00:00,2022-09-26 11:00:00,Customer1031,Cluster31,2022-09-26 17:00:00,2022-09-26 18:00:00,510.0
INDENT14031,Cluster31_Truck616,2022-04-10,2022-04-10 07:00:00,2022-04-10 12:00:00,Customer31,Cluster31,2022-04-10 17:00:00,2022-04-11 01:00:00,510.0
INDENT14731,Cluster31_Truck616,2023-03-12,2023-03-12 07:00:00,2023-03-12 08:00:00,Customer731,Cluster31,2023-03-12 17:00:00,2023-03-12 20:00:00,510.0
INDENT14831,Cluster31_Truck616,2023-06-05,2023-06-05 07:00:00,2023-06-05 10:00:00,Customer831,Cluster31,2023-06-05 16:00:00,2023-06-06 00:00:00,510.0
INDENT16831,Cluster31_Truck616,2023-02-04,2023-02-04 08:00:00,2023-02-04 09:00:00,Customer831,Cluster31,2023-02-04 20:00:00,2023-02-05 02:00:00,510.0
INDENT17131,Cluster31_Truck616,2023-09-04,2023-09-04 07:00:00,2023-09-04 11:00:00,Customer1131,Cluster31,2023-09-04 17:00:00,2023-09-05 00:00:00,510.0
INDENT32,Cluster32_Truck621,2022-01-30,2022-01-30 10:00:00,2022-01-30 14:00:00,Customer32,Cluster32,2022-01-30 20:00:00,2022-01-31 04:00:00,200.0
INDENT2732,Cluster32_Truck621,2023-06-08,2023-06-08 10:00:00,2023-06-08 14:00:00,Customer732,Cluster32,2023-06-08 17:00:00,2023-06-08 23:00:00,200.0
INDENT3332,Cluster32_Truck621,2023-05-09,2023-05-09 08:00:00,2023-05-09 11:00:00,Customer1332,Cluster32,2023-05-09 17:00:00,2023-05-09 22:00:00,200.0
INDENT6932,Cluster32_Truck621,2023-10-19,2023-10-19 07:00:00,2023-10-19 12:00:00,Customer932,Cluster32,2023-10-19 17:00:00,2023-10-19 21:00:00,200.0
INDENT11232,Cluster32_Truck621,2023-11-27,2023-11-27 10:00:00,2023-11-27 15:00:00,Customer1232,Cluster32,2023-11-27 20:00:00,2023-11-27 22:00:00,200.0
INDENT16032,Cluster32_Truck621,2023-12-18,2023-12-18 06:00:00,2023-12-18 10:00:00,Customer32,Cluster32,2023-12-18 19:00:00,2023-12-18 22:00:00,200.0
